gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
6916-9199-1-1,Spring,0,2021-01-12 11:02:13,1,100,Blue,team,,Rogue Warriors,,1747,0,3,17,7,3,17,0.0,0.0,,,0.0,,,,0.103,0.6869,0.0,1.0,3.0,1.0,,,0.0,0.0,1.0,0.0,2.0,9.0,1.0,0.0,,,0.0,1.0,49486.0,1699.5764,2979.771,2248.9181,90.0,3.091,37.0,1.2707,31.0,42521,23324.0,801.0532,41750.0,863.0,685.0,178.0,108.0,14.0,29.6394,15865.0,18030.0,338.0,16259.0,18386.0,339.0,-394.0,-356.0,-1.0,1.0,3.0,2.0,2.0,6.0,1.0,23366.0,27295.0,489.0,25771.0,29725.0,548.0,-2405.0,-2430.0,-59.0,2.0,5.0,3.0,3.0,7.0,2.0
6916-9199-1-1,Spring,0,2021-01-12 11:02:13,1,200,Red,team,,Top Esports,,1747,1,17,3,35,17,3,2.0,1.0,,,1.0,,,,0.5839,0.6869,1.0,3.0,1.0,0.0,,,1.0,1.0,0.0,1.0,9.0,2.0,0.0,1.0,,,1.0,0.0,64112.0,2201.9004,2552.3526,2551.0819,88.0,3.0223,37.0,1.2707,31.0,56707,37510.0,1288.2656,49600.0,997.0,762.0,235.0,124.0,52.0,34.2416,16259.0,18386.0,339.0,15865.0,18030.0,338.0,394.0,356.0,1.0,2.0,6.0,1.0,1.0,3.0,2.0,25771.0,29725.0,548.0,23366.0,27295.0,489.0,2405.0,2430.0,59.0,3.0,7.0,2.0,2.0,5.0,3.0
6916-9200-2-2,Spring,0,2021-01-12 11:49:20,2,100,Blue,team,,Rogue Warriors,,2521,1,21,24,49,21,24,3.0,0.0,,,0.0,,,,0.4998,1.071,1.0,4.0,2.0,1.0,,,1.0,2.0,0.0,1.0,9.0,5.0,1.0,1.0,,,2.0,1.0,97643.0,2323.9111,3615.4701,3918.4689,172.0,4.0936,69.0,1.6422,56.0,77846,50754.0,1207.9492,71200.0,1259.0,955.0,304.0,206.0,16.0,29.9643,16754.0,18044.0,319.0,17626.0,18422.0,354.0,-872.0,-378.0,-35.0,2.0,4.0,3.0,3.0,8.0,2.0,25491.0,29724.0,536.0,26943.0,30461.0,579.0,-1452.0,-737.0,-43.0,2.0,4.0,4.0,4.0,8.0,2.0
6916-9200-2-2,Spring,0,2021-01-12 11:49:20,2,200,Red,team,,Top Esports,,2521,0,24,21,49,24,21,3.0,2.0,,,1.0,,,,0.5712,1.071,0.0,2.0,4.0,0.0,,,0.0,0.0,2.0,0.0,5.0,9.0,0.0,0.0,,,1.0,2.0,113756.0,2707.4018,3063.808,2477.8739,148.0,3.5224,87.0,2.0706,67.0,76099,49007.0,1166.3705,73075.0,1384.0,1079.0,305.0,221.0,25.0,32.9393,17626.0,18422.0,354.0,16754.0,18044.0,319.0,872.0,378.0,35.0,3.0,8.0,2.0,2.0,4.0,3.0,26943.0,30461.0,579.0,25491.0,29724.0,536.0,1452.0,737.0,43.0,4.0,8.0,2.0,2.0,4.0,4.0
6916-9201-3-3,Spring,0,2021-01-12 12:53:44,3,100,Blue,team,,Rogue Warriors,,2037,1,21,12,38,21,12,2.0,0.0,,,1.0,,,,0.6186,0.972,0.0,2.0,3.0,1.0,,,1.0,2.0,0.0,1.0,11.0,4.0,1.0,0.0,,,3.0,0.0,71984.0,2120.2946,3590.9573,2713.6966,110.0,3.2401,50.0,1.4728,37.0,68117,45962.0,1353.8144,61910.0,1072.0,824.0,248.0,133.0,44.0,31.5758,15992.0,18483.0,328.0,14784.0,18214.0,341.0,1208.0,269.0,-13.0,2.0,2.0,0.0,0.0,0.0,2.0,26384.0,30354.0,522.0,23875.0,30947.0,574.0,2509.0,-593.0,-52.0,4.0,5.0,1.0,1.0,0.0,4.0
6916-9201-3-3,Spring,0,2021-01-12 12:53:44,3,200,Red,team,,Top Esports,,2037,0,12,21,27,12,21,2.0,0.0,,,0.0,,,,0.3535,0.972,1.0,3.0,2.0,0.0,,,0.0,0.0,2.0,0.0,4.0,11.0,0.0,1.0,,,0.0,3.0,83552.0,2461.0309,2581.4728,2798.7334,114.0,3.3579,50.0,1.4728,47.0,56169,34014.0,1001.8851,54125.0,1066.0,843.0,223.0,145.0,25.0,31.3991,14784.0,18214.0,341.0,15992.0,18483.0,328.0,-1208.0,-269.0,13.0,0.0,0.0,2.0,2.0,2.0,0.0,23875.0,30947.0,574.0,26384.0,30354.0,522.0,-2509.0,593.0,52.0,1.0,0.0,4.0,4.0,5.0,1.0
6917-9211-1-1,Spring,0,2021-01-13 09:20:10,1,100,Blue,team,,Team WE,,1662,1,20,8,53,20,8,3.0,0.0,,,1.0,,,,0.722,1.0108,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,,,1.0,0.0,53678.0,1937.8339,2598.3755,2754.1155,91.0,3.2852,39.0,1.4079,39.0,56235,37905.0,1368.4116,52130.0,965.0,757.0,208.0,128.0,23.0,34.8375,16796.0,19337.0,344.0,17293.0,18497.0,318.0,-497.0,840.0,26.0,3.0,4.0,3.0,3.0,6.0,3.0,26386.0,31346.0,546.0,25994.0,29209.0,497.0,392.0,2137.0,49.0,7.0,10.0,6.0,6.0,12.0,7.0
6917-9211-1-1,Spring,0,2021-01-13 09:20:10,1,200,Red,team,,Victory Five,,1662,0,8,20,19,8,20,1.0,0.0,,,0.0,,,,0.2888,1.0108,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,,,0.0,1.0,46932.0,1694.296,2430.9747,2082.8881,83.0,2.9964,45.0,1.6245,35.0,43127,24797.0,895.1986,41255.0,811.0,645.0,166.0,122.0,5.0,29.278,17293.0,18497.0,318.0,16796.0,19337.0,344.0,497.0,-840.0,-26.0,3.0,6.0,3.0,3.0,4.0,3.0,25994.0,29209.0,497.0,26386.0,31346.0,546.0,-392.0,-2137.0,-49.0,6.0,12.0,7.0,7.0,10.0,6.0
6917-9212-2-2,Spring,0,2021-01-13 10:11:32,2,100,Blue,team,,Victory Five,,2052,1,14,2,29,14,2,2.0,0.0,,,1.0,,,,0.4094,0.4678,0.0,4.0,1.0,1.0,,,,0.0,0.0,1.0,8.0,2.0,1.0,1.0,,,3.0,0.0,60268.0,1762.2222,2345.4386,2262.9825,168.0,4.9123,69.0,2.0175,38.0,60866,38558.0,1127.4269,53975.0,1150.0,861.0,289.0,147.0,71.0,33.6257,15957.0,19733.0,347.0,14283.0,17906.0,308.0,1674.0,1827.0,39.0,2.0,0.0,0.0,0.0,0.0,2.0,26534.0,32153.0,565.0,22146.0,28686.0,517.0,4388.0,3467.0,48.0,4.0,2.0,0.0,0.0,0.0,4.0
6917-9212-2-2,Spring,0,2021-01-13 10:11:32,2,200,Red,team,,Team WE,,2052,0,2,14,2,2,14,0.0,0.0,,,0.0,,,,0.0585,0.4678,1.0,1.0,4.0,0.0,,,,0.0,0.0,0.0,2.0,8.0,0.0,0.0,,,0.0,3.0,36335.0,1062.4269,2594.7368,2462.924,126.0,3.6842,82.0,2.3977,48.0,49642,27334.0,799.2398,48075.0,1069.0,898.0,171.0,131.0,5.0,31.2573,14283.0,17906.0,308.0,15957.0,19733.0,347.0,-1674.0,-1827.0,-39.0,0.0,0.0,2.0,2.0,0.0,0.0,22146.0,28686.0,517.0,26534.0,32153.0,565.0,-4388.0,-3467.0,-48.0,0.0,0.0,4.0,4.0,2.0,0.0
6917-9213-3-3,Spring,0,2021-01-13 11:05:34,3,100,Blue,team,,Team WE,,2154,1,17,15,40,17,15,2.0,1.0,,,0.0,,,,0.4735,0.8914,1.0,5.0,0.0,1.0,,,0.0,1.0,1.0,0.0,7.0,4.0,1.0,1.0,,,1.0,0.0,75605.0,2105.9889,2443.0641,2221.9777,141.0,3.9276,61.0,1.6992,55.0,67623,44274.0,1233.2591,63275.0,1208.0,897.0,311.0,195.0,28.0,33.649,17205.0,19338.0,333.0,16324.0,17883.0,318.0,881.0,1455.0,15.0,5.0,8.0,3.0,3.0,2.0,5.0,25993.0,30930.0,544.0,25336.0,29439.0,507.0,657.0,1491.0,37.0,5.0,8.0,4.0,4.0,4.0,5.0
6917-9213-3-3,Spring,0,2021-01-13 11:05:34,3,200,Red,team,,Victory Five,,2154,0,15,17,32,15,17,1.0,0.0,,,1.0,,,,0.4178,0.8914,0.0,0.0,5.0,0.0,,,1.0,1.0,1.0,1.0,4.0,7.0,0.0,0.0,,,0.0,1.0,59492.0,1657.1588,3100.195,2584.3733,116.0,3.2312,62.0,1.727,48.0,62538,39189.0,1091.6156,60550.0,1084.0,874.0,210.0,171.0,7.0,30.195,16324.0,17883.0,318.0,17205.0,19338.0,333.0,-881.0,-1455.0,-15.0,3.0,2.0,5.0,5.0,8.0,3.0,25336.0,29439.0,507.0,25993.0,30930.0,544.0,-657.0,-1491.0,-37.0,4.0,4.0,5.0,5.0,8.0,4.0
6918-9214-1-1,Spring,0,2021-01-13 11:17:39,1,100,Blue,team,,LNG Esports,,1732,1,13,1,36,13,1,2.0,0.0,,,1.0,,,,0.4503,0.485,0.0,4.0,1.0,1.0,,,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,,,1.0,0.0,37981.0,1315.739,2282.2864,2213.037,115.0,3.9838,45.0,1.5589,32.0,57629,38585.0,1336.6628,49350.0,1053.0,795.0,258.0,144.0,39.0,36.4781,18467.0,19521.0,336.0,15838.0,18457.0,347.0,2629.0,1064.0,-11.0,4.0,11.0,1.0,1.0,3.0,4.0,27856.0,30086.0,543.0,23995.0,29137.0,549.0,3861.0,949.0,-6.0,4.0,11.0,1.0,1.0,3.0,4.0
6918-9214-1-1,Spring,0,2021-01-13 11:17:39,1,200,Red,team,,Invictus Gaming,,1732,0,1,13,3,1,13,0.0,0.0,,,0.0,,,,0.0346,0.485,1.0,1.0,4.0,0.0,,,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,,,0.0,1.0,32008.0,1108.8222,1861.6628,1494.3533,91.0,3.1524,54.0,1.8707,40.0,43780,24736.0,856.9053,42550.0,967.0,784.0,183.0,135.0,8.0,33.4988,15838.0,18457.0,347.0,18467.0,19521.0,336.0,-2629.0,-1064.0,11.0,1.0,3.0,4.0,4.0,11.0,1.0,23995.0,29137.0,549.0,27856.0,30086.0,543.0,-3861.0,-949.0,6.0,1.0,3.0,4.0,4.0,11.0,1.0
6918-9217-2-2,Spring,0,2021-01-13 12:13:00,2,100,Blue,team,,LNG Esports,,2489,1,23,15,48,23,15,3.0,1.0,,,,,,,0.5544,0.916,1.0,3.0,4.0,0.0,,,0.0,0.0,2.0,,7.0,5.0,1.0,1.0,,,1.0,0.0,,,,3163.3186,,,,,,74961,,,68525.0,1297.0,,,,,31.2656,17113.0,18147.0,317.0,16726.0,18014.0,321.0,387.0,133.0,-4.0,5.0,13.0,4.0,4.0,10.0,5.0,28084.0,30255.0,540.0,27053.0,28126.0,506.0,1031.0,2129.0,34.0,7.0,15.0,5.0,5.0,11.0,7.0
6918-9217-2-2,Spring,0,2021-01-13 12:13:00,2,200,Red,team,,Invictus Gaming,,2489,0,15,23,28,15,23,2.0,0.0,,,,,,,0.3616,0.916,0.0,4.0,3.0,1.0,,,1.0,2.0,0.0,,5.0,7.0,0.0,0.0,,,0.0,1.0,,,,1729.1041,,,,,,73513,,,70175.0,1308.0,,,,,31.5307,16726.0,18014.0,321.0,17113.0,18147.0,317.0,-387.0,-133.0,4.0,4.0,10.0,5.0,5.0,13.0,4.0,27053.0,28126.0,506.0,28084.0,30255.0,540.0,-1031.0,-2129.0,-34.0,5.0,11.0,7.0,7.0,15.0,5.0
6919-9228-2-2,Spring,0,2021-01-14 10:22:42,2,100,Blue,team,,JD Gaming,,1832,1,19,8,35,19,8,1.0,0.0,,,0.0,,,,0.6223,0.8843,1.0,4.0,0.0,0.0,,,1.0,1.0,0.0,0.0,8.0,3.0,1.0,1.0,,,1.0,0.0,66502.0,2178.0131,2176.1135,2489.476,99.0,3.2424,49.0,1.6048,23.0,62188,42124.0,1379.607,52805.0,1137.0,858.0,279.0,154.0,47.0,37.238,15928.0,18966.0,352.0,16275.0,18828.0,325.0,-347.0,138.0,27.0,1.0,1.0,3.0,3.0,3.0,1.0,26645.0,31456.0,549.0,25459.0,28892.0,502.0,1186.0,2564.0,47.0,7.0,11.0,5.0,5.0,8.0,7.0
6919-9228-2-2,Spring,0,2021-01-14 10:22:42,2,200,Red,team,,Bilibili Gaming,,1832,0,8,19,14,8,19,0.0,0.0,,,1.0,,,,0.262,0.8843,0.0,0.0,4.0,1.0,,,0.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,,,0.0,1.0,39206.0,1284.0393,2919.3668,2014.1266,90.0,2.9476,43.0,1.4083,41.0,49940,29876.0,978.4716,48568.0,985.0,812.0,173.0,131.0,5.0,32.2598,16275.0,18828.0,325.0,15928.0,18966.0,352.0,347.0,-138.0,-27.0,3.0,3.0,1.0,1.0,1.0,3.0,25459.0,28892.0,502.0,26645.0,31456.0,549.0,-1186.0,-2564.0,-47.0,5.0,8.0,7.0,7.0,11.0,5.0
6920-9231-1-1,Spring,0,2021-01-14 11:24:29,1,100,Blue,team,,Royal Never Give Up,,2628,1,22,16,61,22,16,5.0,0.0,,,0.0,,,,0.5023,0.8676,0.0,4.0,3.0,1.0,,,1.0,4.0,0.0,1.0,11.0,0.0,1.0,1.0,,,5.0,0.0,116129.0,2651.347,3031.2329,2776.6438,201.0,4.589,79.0,1.8037,65.0,88380,60196.0,1374.3379,77605.0,1517.0,1153.0,364.0,196.0,59.0,34.6347,15846.0,18561.0,353.0,15305.0,18397.0,326.0,541.0,164.0,27.0,0.0,0.0,1.0,1.0,2.0,0.0,25955.0,30135.0,564.0,24022.0,30594.0,546.0,1933.0,-459.0,18.0,2.0,6.0,2.0,2.0,4.0,2.0
6920-9231-1-1,Spring,0,2021-01-14 11:24:29,1,200,Red,team,,Suning,,2628,0,16,22,39,16,22,2.0,0.0,,,1.0,,,,0.3653,0.8676,1.0,3.0,4.0,0.0,,,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,,,0.0,5.0,88832.0,2028.1279,3553.1735,3503.8584,156.0,3.5616,110.0,2.5114,52.0,75389,47205.0,1077.7397,72145.0,1493.0,1225.0,268.0,203.0,11.0,34.0868,15305.0,18397.0,326.0,15846.0,18561.0,353.0,-541.0,-164.0,-27.0,1.0,2.0,0.0,0.0,0.0,1.0,24022.0,30594.0,546.0,25955.0,30135.0,564.0,-1933.0,459.0,-18.0,2.0,4.0,2.0,2.0,6.0,2.0
6920-9234-2-2,Spring,0,2021-01-14 12:26:09,2,100,Blue,team,,Royal Never Give Up,,1971,0,8,20,17,8,20,0.0,0.0,,,1.0,,,,0.2435,0.8524,1.0,1.0,4.0,0.0,,,1.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,,,0.0,1.0,53488.0,1628.2496,2939.5738,2957.4429,110.0,3.3486,50.0,1.5221,46.0,53013,31531.0,959.8478,51900.0,1014.0,806.0,208.0,173.0,4.0,30.8676,15563.0,18854.0,326.0,15369.0,19040.0,358.0,194.0,-186.0,-32.0,2.0,4.0,0.0,0.0,0.0,2.0,23716.0,30066.0,543.0,25192.0,30931.0,572.0,-1476.0,-865.0,-29.0,2.0,4.0,1.0,1.0,1.0,2.0
6920-9234-2-2,Spring,0,2021-01-14 12:26:09,2,200,Red,team,,Suning,,1971,1,20,8,48,20,8,3.0,0.0,,,0.0,,,,0.6088,0.8524,0.0,4.0,1.0,1.0,,,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,,,1.0,0.0,75095.0,2285.997,2448.0061,2652.9072,113.0,3.4399,59.0,1.796,45.0,61291,39809.0,1211.8417,54420.0,1153.0,868.0,285.0,184.0,16.0,35.0989,15369.0,19040.0,358.0,15563.0,18854.0,326.0,-194.0,186.0,32.0,0.0,0.0,2.0,2.0,4.0,0.0,25192.0,30931.0,572.0,23716.0,30066.0,543.0,1476.0,865.0,29.0,1.0,1.0,2.0,2.0,4.0,1.0
6920-9233-3-3,Spring,0,2021-01-14 13:19:05,3,100,Blue,team,,Suning,,2565,0,2,12,2,2,12,0.0,0.0,,,0.0,,,,0.0468,0.3275,1.0,2.0,4.0,0.0,,,1.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,,,0.0,1.0,64696.0,1513.3567,2483.2982,2148.8889,184.0,4.3041,111.0,2.5965,41.0,70933,43392.0,1015.0175,69245.0,1577.0,1240.0,337.0,264.0,3.0,36.8889,15000.0,18589.0,344.0,16606.0,19085.0,331.0,-1606.0,-496.0,13.0,0.0,0.0,4.0,4.0,5.0,0.0,24286.0,31295.0,579.0,24838.0,30185.0,546.0,-552.0,1110.0,33.0,1.0,2.0,4.0,4.0,5.0,1.0
6920-9233-3-3,Spring,0,2021-01-14 13:19:05,3,200,Red,team,,Royal Never Give Up,,2565,1,12,2,27,12,2,0.0,0.0,,,1.0,,,,0.2807,0.3275,0.0,4.0,2.0,1.0,,,0.0,0.0,1.0,1.0,7.0,3.0,0.0,1.0,,,1.0,0.0,68497.0,1602.269,2394.0351,2707.7193,201.0,4.7018,90.0,2.1053,71.0,75833,48292.0,1129.6374,69185.0,1583.0,1261.0,322.0,241.0,2.0,37.0292,16606.0,19085.0,331.0,15000.0,18589.0,344.0,1606.0,496.0,-13.0,4.0,5.0,0.0,0.0,0.0,4.0,24838.0,30185.0,546.0,24286.0,31295.0,579.0,552.0,-1110.0,-33.0,4.0,5.0,1.0,1.0,2.0,4.0
6921-9241-1-1,Spring,0,2021-01-15 09:18:27,1,100,Blue,team,,Rogue Warriors,,1679,0,7,19,17,7,19,0.0,0.0,,,0.0,,,,0.2501,0.9291,0.0,1.0,2.0,1.0,,,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,,,0.0,1.0,41431.0,1480.5599,3064.1453,2452.031,90.0,3.2162,39.0,1.3937,36.0,44302,25798.0,921.9059,43118.0,860.0,690.0,170.0,128.0,5.0,30.7326,15375.0,16647.0,299.0,18032.0,19015.0,320.0,-2657.0,-2368.0,-21.0,3.0,6.0,7.0,7.0,17.0,3.0,25890.0,28175.0,491.0,26363.0,30807.0,536.0,-473.0,-2632.0,-45.0,5.0,11.0,7.0,7.0,17.0,5.0
6921-9241-1-1,Spring,0,2021-01-15 09:18:27,1,200,Red,team,,eStar,,1679,1,19,7,54,19,7,4.0,1.0,,,1.0,,,,0.679,0.9291,1.0,2.0,1.0,0.0,,,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,,,1.0,0.0,61236.0,2188.3026,2277.2841,2073.5914,98.0,3.5021,44.0,1.5724,31.0,54505,36001.0,1286.5158,49375.0,922.0,727.0,195.0,137.0,13.0,32.9482,18032.0,19015.0,320.0,15375.0,16647.0,299.0,2657.0,2368.0,21.0,7.0,17.0,3.0,3.0,6.0,7.0,26363.0,30807.0,536.0,25890.0,28175.0,491.0,473.0,2632.0,45.0,7.0,17.0,5.0,5.0,11.0,7.0
6921-9243-2-2,Spring,0,2021-01-15 10:06:35,2,100,Blue,team,,eStar,,1853,1,22,4,47,22,4,2.0,1.0,,,1.0,,,,0.7124,0.8419,1.0,4.0,0.0,1.0,,,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,,,3.0,0.0,69549.0,2251.9914,2134.6465,2285.1484,160.0,5.1808,53.0,1.7161,48.0,61699,41420.0,1341.1765,56035.0,1001.0,746.0,255.0,130.0,55.0,32.4123,17159.0,18344.0,289.0,13918.0,16350.0,291.0,3241.0,1994.0,-2.0,6.0,11.0,0.0,0.0,0.0,6.0,28329.0,30868.0,502.0,21606.0,26855.0,487.0,6723.0,4013.0,15.0,8.0,15.0,0.0,0.0,0.0,8.0
6921-9243-2-2,Spring,0,2021-01-15 10:06:35,2,200,Red,team,,Rogue Warriors,,1853,0,4,22,12,4,22,1.0,0.0,,,0.0,,,,0.1295,0.8419,0.0,0.0,4.0,0.0,,,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,,,0.0,3.0,40029.0,1296.136,2990.9984,2340.3886,106.0,3.4323,66.0,2.1371,55.0,45912,25633.0,829.9946,44100.0,933.0,781.0,152.0,108.0,13.0,30.2105,13918.0,16350.0,291.0,17159.0,18344.0,289.0,-3241.0,-1994.0,2.0,0.0,0.0,6.0,6.0,11.0,0.0,21606.0,26855.0,487.0,28329.0,30868.0,502.0,-6723.0,-4013.0,-15.0,0.0,0.0,8.0,8.0,15.0,0.0
6922-9246-1-1,Spring,0,2021-01-15 11:10:58,1,100,Blue,team,,Top Esports,,1762,1,21,7,39,21,7,2.0,2.0,,,1.0,,,,0.7151,0.9535,0.0,3.0,1.0,1.0,,,1.0,2.0,0.0,1.0,10.0,1.0,1.0,1.0,,,2.0,0.0,49775.0,1694.9489,3202.3723,2877.1737,94.0,3.2009,44.0,1.4983,43.0,63135,43785.0,1490.9762,57325.0,1106.0,845.0,261.0,122.0,48.0,37.6617,16967.0,19942.0,374.0,15645.0,19106.0,359.0,1322.0,836.0,15.0,2.0,2.0,0.0,0.0,0.0,2.0,29560.0,33931.0,578.0,23650.0,29706.0,561.0,5910.0,4225.0,17.0,9.0,17.0,0.0,0.0,0.0,9.0
6922-9246-1-1,Spring,0,2021-01-15 11:10:58,1,200,Red,team,,Rare Atom,,1762,0,7,21,18,7,21,1.0,0.0,,,0.0,,,,0.2384,0.9535,1.0,1.0,3.0,0.0,,,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,,,0.0,2.0,53368.0,1817.2985,2208.7287,1484.1657,90.0,3.0647,40.0,1.3621,34.0,49195,29845.0,1016.2883,46000.0,997.0,841.0,156.0,130.0,8.0,33.9501,15645.0,19106.0,359.0,16967.0,19942.0,374.0,-1322.0,-836.0,-15.0,0.0,0.0,2.0,2.0,2.0,0.0,23650.0,29706.0,561.0,29560.0,33931.0,578.0,-5910.0,-4225.0,-17.0,0.0,0.0,9.0,9.0,17.0,0.0
6922-9248-2-2,Spring,0,2021-01-15 12:00:45,2,100,Blue,team,,Top Esports,,1780,1,15,3,36,15,3,0.0,0.0,,,1.0,,,,0.5056,0.6067,1.0,3.0,1.0,0.0,,,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,,,2.0,0.0,69565.0,2344.8876,2525.2584,2723.1573,96.0,3.236,50.0,1.6854,36.0,56088,36554.0,1232.1573,49650.0,1037.0,839.0,198.0,145.0,5.0,34.9551,15530.0,18105.0,339.0,15036.0,18864.0,344.0,494.0,-759.0,-5.0,1.0,2.0,0.0,0.0,0.0,1.0,24618.0,30056.0,561.0,24706.0,30482.0,562.0,-88.0,-426.0,-1.0,2.0,3.0,0.0,0.0,0.0,2.0
6922-9248-2-2,Spring,0,2021-01-15 12:00:45,2,200,Red,team,,Rare Atom,,1780,0,3,15,8,3,15,0.0,0.0,,,0.0,,,,0.1011,0.6067,0.0,1.0,3.0,1.0,,,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,,,0.0,2.0,39256.0,1323.236,3352.5169,2618.5281,88.0,2.9663,42.0,1.4157,28.0,47381,27847.0,938.6629,45725.0,1045.0,814.0,231.0,162.0,16.0,35.2247,15036.0,18864.0,344.0,15530.0,18105.0,339.0,-494.0,759.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,24706.0,30482.0,562.0,24618.0,30056.0,561.0,88.0,426.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0
6923-9262-3-3,Spring,0,2021-01-16 11:11:12,3,100,Blue,team,,Victory Five,,1541,1,12,2,33,12,2,2.0,0.0,,,1.0,,,,0.4672,0.5451,0.0,3.0,1.0,1.0,,,1.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,,,2.0,0.0,37889.0,1475.2369,2429.2797,2219.3381,73.0,2.8423,26.0,1.0123,31.0,50440,33344.0,1298.2738,44700.0,895.0,705.0,190.0,112.0,20.0,34.8475,15897.0,18991.0,332.0,14886.0,18304.0,331.0,1011.0,687.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,25660.0,30030.0,537.0,24015.0,30192.0,547.0,1645.0,-162.0,-10.0,3.0,7.0,0.0,0.0,0.0,3.0
6923-9262-3-3,Spring,0,2021-01-16 11:11:12,3,200,Red,team,,LGD Gaming,,1541,0,2,12,6,2,12,0.0,0.0,,,0.0,,,,0.0779,0.5451,1.0,1.0,3.0,0.0,,,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,,,0.0,2.0,32865.0,1279.6236,2221.0123,1535.159,74.0,2.8812,38.0,1.4796,30.0,40695,23599.0,918.8449,39950.0,860.0,706.0,154.0,112.0,13.0,33.4848,14886.0,18304.0,331.0,15897.0,18991.0,332.0,-1011.0,-687.0,-1.0,0.0,0.0,2.0,2.0,3.0,0.0,24015.0,30192.0,547.0,25660.0,30030.0,537.0,-1645.0,162.0,10.0,0.0,0.0,3.0,3.0,7.0,0.0
6924-9263-1-1,Spring,0,2021-01-16 11:15:50,1,100,Blue,team,,EDward Gaming,,2041,1,11,2,21,11,2,1.0,0.0,,,1.0,,,,0.3234,0.3822,1.0,4.0,1.0,0.0,,,0.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,,,1.0,0.0,45427.0,1335.4336,2558.6869,2219.0887,147.0,4.3214,78.0,2.293,43.0,63302,41106.0,1208.4076,55425.0,1309.0,1002.0,307.0,194.0,28.0,38.4811,16570.0,19988.0,354.0,14820.0,18399.0,326.0,1750.0,1589.0,28.0,2.0,2.0,0.0,0.0,0.0,2.0,25486.0,32328.0,596.0,23631.0,29223.0,535.0,1855.0,3105.0,61.0,2.0,2.0,0.0,0.0,0.0,2.0
6924-9263-1-1,Spring,0,2021-01-16 11:15:50,1,200,Red,team,,FunPlus Phoenix,,2041,0,2,11,5,2,11,0.0,0.0,,,0.0,,,,0.0588,0.3822,0.0,1.0,4.0,1.0,,,1.0,1.0,0.0,1.0,3.0,7.0,0.0,1.0,,,0.0,1.0,54330.0,1597.1583,2225.0857,2350.6124,134.0,3.9392,67.0,1.9696,56.0,54841,32645.0,959.6766,54283.0,1154.0,941.0,213.0,164.0,5.0,33.9245,14820.0,18399.0,326.0,16570.0,19988.0,354.0,-1750.0,-1589.0,-28.0,0.0,0.0,2.0,2.0,2.0,0.0,23631.0,29223.0,535.0,25486.0,32328.0,596.0,-1855.0,-3105.0,-61.0,0.0,0.0,2.0,2.0,2.0,0.0
