gameid,split,playoffs,date,game,playerid,side,position,player,team,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,totalgold,earnedgold,earned gpm,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
7321-9762-2-2,Spring,0,2021-03-05 10:13:00,2,7,Red,jng,Kanavi,JD Gaming,Lillia,1528,1,7,0,8,22,6,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8639,1.0602,,,,,,,,,,,,,,,,,,,11163.0,438.3377,870.0393,460.445,19.0,0.7461,13.0,0.5105,4.0,12755,9362.0,367.6178,10500.0,202.0,38.0,164.0,83.0,18.0,7.9319,3694.0,4024.0,68.0,3198.0,3582.0,69.0,496.0,442.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,6158.0,6627.0,111.0,5194.0,6379.0,105.0,964.0,248.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0
7321-9762-2-2,Spring,0,2021-03-05 10:13:00,2,8,Red,mid,Yagao,JD Gaming,Lucian,1528,1,3,2,3,22,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639,1.0602,,,,,,,,,,,,,,,,,,,10232.0,401.7801,504.1885,281.9372,8.0,0.3141,7.0,0.2749,4.0,11009,7616.0,299.0576,10825.0,239.0,199.0,40.0,20.0,17.0,9.3848,3719.0,4707.0,92.0,3299.0,4690.0,92.0,420.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5753.0,7797.0,154.0,5550.0,7868.0,162.0,203.0,-71.0,-8.0,1.0,1.0,0.0,0.0,1.0,0.0
7321-9762-2-2,Spring,0,2021-03-05 10:13:00,2,9,Red,bot,LokeN,JD Gaming,Tristana,1528,1,6,1,12,22,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639,1.0602,,,,,,,,,,,,,,,,,,,16024.0,629.2147,367.5,212.4346,27.0,1.0602,12.0,0.4712,7.0,13709,10316.0,405.0785,11575.0,271.0,235.0,36.0,12.0,12.0,10.6414,4063.0,3496.0,89.0,2929.0,2637.0,70.0,1134.0,859.0,19.0,2.0,2.0,0.0,0.0,0.0,2.0,6556.0,6250.0,152.0,4690.0,5313.0,125.0,1866.0,937.0,27.0,2.0,2.0,0.0,0.0,0.0,2.0
7321-9762-2-2,Spring,0,2021-03-05 10:13:00,2,10,Red,sup,LvMao,JD Gaming,Rell,1528,1,2,2,18,22,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639,1.0602,,,,,,,,,,,,,,,,,,,6517.0,255.9031,404.1754,733.5471,31.0,1.2173,5.0,0.1963,8.0,7871,4478.0,175.8377,6350.0,33.0,33.0,0.0,0.0,0.0,1.2958,2853.0,3199.0,14.0,1971.0,2397.0,12.0,882.0,802.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,4121.0,4552.0,22.0,3088.0,3765.0,22.0,1033.0,787.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,1,Blue,top,Bin,Suning,Gnar,1706,1,3,0,10,17,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5979,0.7034,,,,,,,,,,,,,,,,,,,16105.0,566.4127,556.6002,544.1149,14.0,0.4924,0.0,0.0,5.0,12504,8748.0,307.6671,10925.0,268.0,244.0,24.0,6.0,8.0,9.4256,3446.0,5111.0,100.0,3231.0,5006.0,83.0,215.0,105.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5568.0,8068.0,155.0,4988.0,7646.0,133.0,580.0,422.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,2,Blue,jng,SofM,Suning,Olaf,1706,1,4,1,11,17,3,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.5979,0.7034,,,,,,,,,,,,,,,,,,,11983.0,421.442,997.7374,995.9437,15.0,0.5275,12.0,0.422,11.0,11196,7440.0,261.6647,9725.0,190.0,18.0,172.0,117.0,3.0,6.6823,3945.0,4230.0,80.0,3323.0,3679.0,73.0,622.0,551.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6200.0,6849.0,123.0,5063.0,6303.0,121.0,1137.0,546.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,3,Blue,mid,Angel,Suning,Azir,1706,1,3,1,7,17,3,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5979,0.7034,,,,,,,,,,,,,,,,,,,16528.0,581.2896,368.0891,235.2169,16.0,0.5627,9.0,0.3165,7.0,12639,8883.0,312.415,10160.0,294.0,261.0,33.0,17.0,11.0,10.34,3533.0,4695.0,97.0,3167.0,4399.0,85.0,366.0,296.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,6230.0,8252.0,168.0,4933.0,7357.0,140.0,1297.0,895.0,28.0,0.0,2.0,0.0,0.0,0.0,1.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,4,Blue,bot,huanfeng,Suning,Kalista,1706,1,6,0,5,17,3,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5979,0.7034,,,,,,,,,,,,,,,,,,,10125.0,356.0961,327.0457,225.2989,24.0,0.8441,9.0,0.3165,5.0,12569,8813.0,309.9531,10225.0,283.0,266.0,17.0,11.0,6.0,9.9531,3053.0,2922.0,76.0,2774.0,2316.0,64.0,279.0,606.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,5050.0,5786.0,141.0,4373.0,4615.0,110.0,677.0,1171.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,5,Blue,sup,ON,Suning,Galio,1706,1,1,1,11,17,3,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.5979,0.7034,,,,,,,,,,,,,,,,,,,4956.0,174.3025,310.129,471.1372,42.0,1.4771,13.0,0.4572,12.0,6766,3010.0,105.8617,5650.0,37.0,37.0,0.0,0.0,0.0,1.3013,2131.0,2472.0,15.0,2042.0,2523.0,12.0,89.0,-51.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3227.0,3553.0,22.0,3102.0,3639.0,22.0,125.0,-86.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,6,Red,top,Langx,Victory Five,Jayce,1706,0,2,4,1,3,17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1055,0.7034,,,,,,,,,,,,,,,,,,,17585.0,618.4642,511.442,445.3224,12.0,0.422,6.0,0.211,3.0,9971,6215.0,218.5815,9075.0,237.0,225.0,12.0,12.0,0.0,8.3353,3231.0,5006.0,83.0,3446.0,5111.0,100.0,-215.0,-105.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,4988.0,7646.0,133.0,5568.0,8068.0,155.0,-580.0,-422.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,7,Red,jng,Weiwei,Victory Five,Graves,1706,0,0,3,1,3,17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1055,0.7034,,,,,,,,,,,,,,,,,,,8018.0,281.993,638.3353,407.2333,11.0,0.3869,9.0,0.3165,10.0,8252,4496.0,158.1243,8200.0,181.0,28.0,153.0,120.0,0.0,6.3658,3323.0,3679.0,73.0,3945.0,4230.0,80.0,-622.0,-551.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,5063.0,6303.0,121.0,6200.0,6849.0,123.0,-1137.0,-546.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,8,Red,mid,Mole,Victory Five,Seraphine,1706,0,1,3,2,3,17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1055,0.7034,,,,,,,,,,,,,,,,,,,8338.0,293.2474,432.7667,333.6577,11.0,0.3869,6.0,0.211,4.0,9879,6123.0,215.3458,9200.0,240.0,236.0,4.0,4.0,0.0,8.4408,3167.0,4399.0,85.0,3533.0,4695.0,97.0,-366.0,-296.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,4933.0,7357.0,140.0,6230.0,8252.0,168.0,-1297.0,-895.0,-28.0,0.0,0.0,1.0,0.0,2.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,9,Red,bot,Trigger,Victory Five,Tristana,1706,0,0,2,1,3,17,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.1055,0.7034,,,,,,,,,,,,,,,,,,,5114.0,179.8593,425.9086,182.9894,13.0,0.4572,13.0,0.4572,4.0,8217,4461.0,156.8933,7900.0,213.0,209.0,4.0,4.0,0.0,7.4912,2774.0,2316.0,64.0,3053.0,2922.0,76.0,-279.0,-606.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,4373.0,4615.0,110.0,5050.0,5786.0,141.0,-677.0,-1171.0,-31.0,0.0,0.0,0.0,0.0,1.0,0.0
7322-9764-1-1,Spring,0,2021-03-05 11:18:08,1,10,Red,sup,ppgod,Victory Five,Alistar,1706,0,0,5,1,3,17,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.1055,0.7034,,,,,,,,,,,,,,,,,,,3899.0,137.1278,603.3763,749.8945,34.0,1.1958,13.0,0.4572,10.0,5459,1703.0,59.8945,4500.0,35.0,35.0,0.0,0.0,0.0,1.2309,2042.0,2523.0,12.0,2131.0,2472.0,15.0,-89.0,51.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,3102.0,3639.0,22.0,3227.0,3553.0,22.0,-125.0,86.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,1,Blue,top,Bin,Suning,Jayce,2297,1,3,1,6,15,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3918,0.6008,,,,,,,,,,,,,,,,,,,18036.0,471.1189,360.0,272.9125,24.0,0.6269,8.0,0.209,11.0,14632,9671.0,252.6165,12775.0,291.0,265.0,26.0,11.0,7.0,7.6012,3170.0,4851.0,87.0,3091.0,4767.0,78.0,79.0,84.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0,7716.0,146.0,4669.0,7331.0,124.0,493.0,385.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,2,Blue,jng,SofM,Suning,Olaf,2297,1,2,1,7,15,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3918,0.6008,,,,,,,,,,,,,,,,,,,10896.0,284.6147,929.5429,887.2007,17.0,0.4441,23.0,0.6008,12.0,12750,7789.0,203.4567,11200.0,216.0,37.0,179.0,93.0,36.0,5.6421,3505.0,4451.0,84.0,2944.0,2366.0,42.0,561.0,2085.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,5223.0,6238.0,119.0,4791.0,4986.0,90.0,432.0,1252.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,3,Blue,mid,Angel,Suning,Viktor,2297,1,2,3,11,15,8,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.3918,0.6008,,,,,,,,,,,,,,,,,,,25891.0,676.2995,342.525,420.1567,23.0,0.6008,9.0,0.2351,9.0,15500,10539.0,275.2895,14075.0,348.0,316.0,32.0,19.0,8.0,9.0901,3033.0,4061.0,79.0,3281.0,4626.0,82.0,-248.0,-565.0,-3.0,0.0,0.0,1.0,0.0,1.0,0.0,5036.0,7354.0,147.0,5389.0,7709.0,146.0,-353.0,-355.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,4,Blue,bot,huanfeng,Suning,Kai'Sa,2297,1,7,1,4,15,8,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.3918,0.6008,,,,,,,,,,,,,,,,,,,16502.0,431.0492,343.8311,227.8537,38.0,0.9926,15.0,0.3918,6.0,18452,13491.0,352.3988,16000.0,366.0,307.0,59.0,45.0,7.0,9.5603,3234.0,3453.0,87.0,3139.0,3034.0,82.0,95.0,419.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5410.0,5807.0,140.0,5028.0,5652.0,142.0,382.0,155.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,5,Blue,sup,ON,Suning,Gragas,2297,1,1,2,3,15,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3918,0.6008,,,,,,,,,,,,,,,,,,,3423.0,89.4123,297.8842,189.5342,65.0,1.6979,9.0,0.2351,22.0,8664,3703.0,96.7262,8450.0,41.0,41.0,0.0,0.0,0.0,1.071,1996.0,2321.0,15.0,2264.0,2478.0,17.0,-268.0,-157.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,2981.0,3192.0,22.0,3347.0,3307.0,26.0,-366.0,-115.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,6,Red,top,Langx,Victory Five,Malphite,2297,0,1,3,6,8,15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.209,0.6008,,,,,,,,,,,,,,,,,,,12555.0,327.9495,400.5137,1016.2647,17.0,0.4441,7.0,0.1828,4.0,11900,6939.0,181.2538,11700.0,252.0,250.0,2.0,0.0,2.0,6.5825,3091.0,4767.0,78.0,3170.0,4851.0,87.0,-79.0,-84.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,4669.0,7331.0,124.0,5162.0,7716.0,146.0,-493.0,-385.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,7,Red,jng,Weiwei,Victory Five,Udyr,2297,0,3,3,3,8,15,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.209,0.6008,,,,,,,,,,,,,,,,,,,5771.0,150.7444,901.9068,1123.0736,14.0,0.3657,30.0,0.7836,15.0,11690,6729.0,175.7684,11525.0,199.0,34.0,165.0,108.0,5.0,5.1981,2944.0,2366.0,42.0,3505.0,4451.0,84.0,-561.0,-2085.0,-42.0,1.0,0.0,0.0,0.0,0.0,0.0,4791.0,4986.0,90.0,5223.0,6238.0,119.0,-432.0,-1252.0,-29.0,1.0,0.0,0.0,0.0,0.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,8,Red,mid,Mole,Victory Five,Orianna,2297,0,4,2,4,8,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.209,0.6008,,,,,,,,,,,,,,,,,,,16218.0,423.6308,385.3635,272.1811,13.0,0.3396,7.0,0.1828,5.0,15095,10134.0,264.7105,15075.0,341.0,305.0,36.0,33.0,1.0,8.9073,3281.0,4626.0,82.0,3033.0,4061.0,79.0,248.0,565.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,5389.0,7709.0,146.0,5036.0,7354.0,147.0,353.0,355.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,9,Red,bot,Trigger,Victory Five,Aphelios,2297,0,0,3,3,8,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.209,0.6008,,,,,,,,,,,,,,,,,,,12741.0,332.808,389.4906,391.8938,16.0,0.4179,27.0,0.7053,5.0,14947,9986.0,260.8446,15075.0,360.0,335.0,25.0,16.0,0.0,9.4036,3139.0,3034.0,82.0,3234.0,3453.0,87.0,-95.0,-419.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,5028.0,5652.0,142.0,5410.0,5807.0,140.0,-382.0,-155.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
7322-9769-2-2,Spring,0,2021-03-05 12:06:51,2,10,Red,sup,ppgod,Victory Five,Thresh,2297,0,0,4,4,8,15,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.209,0.6008,,,,,,,,,,,,,,,,,,,2873.0,75.0457,367.0266,284.7714,66.0,1.724,15.0,0.3918,13.0,7631,2670.0,69.7431,7175.0,35.0,35.0,0.0,0.0,0.0,0.9142,2264.0,2478.0,17.0,1996.0,2321.0,15.0,268.0,157.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3347.0,3307.0,26.0,2981.0,3192.0,22.0,366.0,115.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,1,Blue,top,M1kuya,LNG Esports,Ornn,1525,1,0,1,8,12,1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.4721,0.5115,,,,,,,,,,,,,,,,,,,12005.0,472.3279,692.1836,716.6951,11.0,0.4328,3.0,0.118,6.0,8228,4841.0,190.4656,8100.0,169.0,165.0,4.0,1.0,0.0,6.6492,3036.0,4403.0,74.0,3151.0,4705.0,72.0,-115.0,-302.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,4485.0,7238.0,113.0,4938.0,7661.0,121.0,-453.0,-423.0,-8.0,0.0,1.0,1.0,0.0,1.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,2,Blue,jng,Tarzan,LNG Esports,Lillia,1525,1,2,0,9,12,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4721,0.5115,,,,,,,,,,,,,,,,,,,12108.0,476.3803,799.3967,406.5049,17.0,0.6689,10.0,0.3934,3.0,10039,6652.0,261.718,7975.0,179.0,29.0,150.0,99.0,10.0,7.0426,3235.0,3564.0,67.0,3688.0,4125.0,75.0,-453.0,-561.0,-8.0,0.0,1.0,0.0,1.0,0.0,1.0,5251.0,6370.0,114.0,5110.0,5970.0,111.0,141.0,400.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,3,Blue,mid,icon,LNG Esports,Lucian,1525,1,6,0,4,12,1,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4721,0.5115,,,,,,,,,,,,,,,,,,,16750.0,659.0164,430.6623,222.2951,8.0,0.3148,1.0,0.0393,1.0,13911,10524.0,414.059,12825.0,281.0,244.0,37.0,16.0,17.0,11.0557,3904.0,4985.0,102.0,3406.0,4855.0,92.0,498.0,130.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6569.0,7865.0,163.0,5196.0,8050.0,152.0,1373.0,-185.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,4,Blue,bot,Light,LNG Esports,Kai'Sa,1525,1,4,0,4,12,1,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.4721,0.5115,,,,,,,,,,,,,,,,,,,11227.0,441.718,276.3541,189.6,6.0,0.2361,3.0,0.118,2.0,12609,9222.0,362.8328,11675.0,269.0,250.0,19.0,0.0,7.0,10.5836,3267.0,3253.0,85.0,2972.0,2690.0,72.0,295.0,563.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,5606.0,6060.0,151.0,4837.0,5419.0,129.0,769.0,641.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,5,Blue,sup,Iwandy,LNG Esports,Rakan,1525,1,0,0,10,12,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4721,0.5115,,,,,,,,,,,,,,,,,,,4654.0,183.1082,228.9049,282.8852,60.0,2.3607,18.0,0.7082,10.0,6226,2839.0,111.6984,5200.0,18.0,18.0,0.0,0.0,0.0,0.7082,2171.0,2622.0,4.0,2130.0,2488.0,15.0,41.0,134.0,-11.0,0.0,1.0,0.0,0.0,0.0,0.0,3025.0,3370.0,9.0,3044.0,3358.0,21.0,-19.0,12.0,-12.0,0.0,1.0,0.0,0.0,0.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,6,Red,top,fearness,LGD Gaming,Gragas,1525,0,0,2,1,1,12,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0393,0.5115,,,,,,,,,,,,,,,,,,,9637.0,379.1607,780.5508,777.7574,8.0,0.3148,5.0,0.1967,2.0,7640,4253.0,167.3311,7450.0,181.0,181.0,0.0,0.0,0.0,7.1213,3151.0,4705.0,72.0,3036.0,4403.0,74.0,115.0,302.0,-2.0,0.0,1.0,0.0,0.0,1.0,1.0,4938.0,7661.0,121.0,4485.0,7238.0,113.0,453.0,423.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,7,Red,jng,Kui,LGD Gaming,Udyr,1525,0,1,3,0,1,12,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0393,0.5115,,,,,,,,,,,,,,,,,,,1164.0,45.7967,897.0492,847.7902,10.0,0.3934,8.0,0.3148,8.0,7689,4302.0,169.259,7000.0,168.0,31.0,137.0,102.0,4.0,6.6098,3688.0,4125.0,75.0,3235.0,3564.0,67.0,453.0,561.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,5110.0,5970.0,111.0,5251.0,6370.0,114.0,-141.0,-400.0,-3.0,1.0,0.0,1.0,0.0,1.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,8,Red,mid,Uniboy,LGD Gaming,Orianna,1525,0,0,2,0,1,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0393,0.5115,,,,,,,,,,,,,,,,,,,11299.0,444.5508,424.918,327.9738,8.0,0.3148,7.0,0.2754,4.0,8259,4872.0,191.6852,7800.0,229.0,221.0,8.0,8.0,0.0,9.0098,3406.0,4855.0,92.0,3904.0,4985.0,102.0,-498.0,-130.0,-10.0,0.0,0.0,0.0,1.0,0.0,0.0,5196.0,8050.0,152.0,6569.0,7865.0,163.0,-1373.0,185.0,-11.0,0.0,0.0,0.0,1.0,0.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,9,Red,bot,Kramer,LGD Gaming,Vayne,1525,0,0,2,0,1,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0393,0.5115,,,,,,,,,,,,,,,,,,,4170.0,164.0656,289.5344,155.7639,11.0,0.4328,8.0,0.3148,3.0,8744,5357.0,210.7672,8750.0,230.0,218.0,12.0,9.0,0.0,9.0492,2972.0,2690.0,72.0,3267.0,3253.0,85.0,-295.0,-563.0,-13.0,0.0,0.0,0.0,0.0,1.0,0.0,4837.0,5419.0,129.0,5606.0,6060.0,151.0,-769.0,-641.0,-22.0,0.0,0.0,0.0,0.0,1.0,0.0
7323-9770-1-1,Spring,0,2021-03-06 07:16:59,1,10,Red,sup,Peace,LGD Gaming,Alistar,1525,0,0,3,0,1,12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0393,0.5115,,,,,,,,,,,,,,,,,,,2347.0,92.341,615.5803,659.5279,39.0,1.5344,10.0,0.3934,13.0,4834,1447.0,56.9311,4225.0,30.0,30.0,0.0,0.0,0.0,1.1803,2130.0,2488.0,15.0,2171.0,2622.0,4.0,-41.0,-134.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,3044.0,3358.0,21.0,3025.0,3370.0,9.0,19.0,-12.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
7323-9773-2-2,Spring,0,2021-03-06 08:03:57,2,1,Blue,top,fearness,LGD Gaming,Renekton,1676,1,3,3,9,18,8,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.6444,0.9308,,,,,,,,,,,,,,,,,,,18419.0,659.3914,978.9021,823.031,9.0,0.3222,1.0,0.0358,4.0,9848,6153.0,220.2745,8850.0,172.0,164.0,8.0,4.0,4.0,6.1575,2809.0,4250.0,70.0,3265.0,4553.0,75.0,-456.0,-303.0,-5.0,0.0,0.0,1.0,0.0,1.0,0.0,4488.0,6843.0,119.0,5194.0,7408.0,132.0,-706.0,-565.0,-13.0,0.0,0.0,1.0,0.0,1.0,0.0
7323-9773-2-2,Spring,0,2021-03-06 08:03:57,2,2,Blue,jng,Kui,LGD Gaming,Lillia,1676,1,6,1,7,18,8,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6444,0.9308,,,,,,,,,,,,,,,,,,,11968.0,428.4487,870.1432,433.926,28.0,1.0024,10.0,0.358,10.0,11066,7371.0,263.8783,10185.0,177.0,32.0,145.0,81.0,24.0,6.3365,3471.0,3578.0,73.0,3525.0,3450.0,63.0,-54.0,128.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,5343.0,5965.0,110.0,5174.0,5649.0,104.0,169.0,316.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
7323-9773-2-2,Spring,0,2021-03-06 08:03:57,2,3,Blue,mid,Uniboy,LGD Gaming,Azir,1676,1,4,2,9,18,8,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6444,0.9308,,,,,,,,,,,,,,,,,,,17345.0,620.9427,459.9165,289.1169,7.0,0.2506,3.0,0.1074,4.0,11474,7779.0,278.4845,9300.0,219.0,192.0,27.0,12.0,4.0,7.8401,2897.0,4105.0,70.0,3359.0,4884.0,93.0,-462.0,-779.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,4854.0,7049.0,128.0,5315.0,7673.0,154.0,-461.0,-624.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0
7323-9773-2-2,Spring,0,2021-03-06 08:03:57,2,4,Blue,bot,Kramer,LGD Gaming,Kalista,1676,1,4,1,9,18,8,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6444,0.9308,,,,,,,,,,,,,,,,,,,11468.0,410.5489,305.1909,243.6516,11.0,0.3938,14.0,0.5012,1.0,13296,9601.0,343.7112,11525.0,262.0,234.0,28.0,12.0,0.0,9.3795,3642.0,3188.0,90.0,2730.0,2332.0,62.0,912.0,856.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,6202.0,5384.0,152.0,4402.0,4984.0,116.0,1800.0,400.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0
7323-9773-2-2,Spring,0,2021-03-06 08:03:57,2,5,Blue,sup,Chance,LGD Gaming,Rell,1676,1,1,1,14,18,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6444,0.9308,,,,,,,,,,,,,,,,,,,4992.0,178.7112,310.0955,594.8449,40.0,1.432,8.0,0.2864,11.0,7743,4048.0,144.9165,7125.0,30.0,30.0,0.0,0.0,0.0,1.074,2317.0,2751.0,15.0,2035.0,2068.0,2.0,282.0,683.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,3939.0,4455.0,25.0,3069.0,3665.0,5.0,870.0,790.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0
